Date,year,month,week,X24hAverage,Ask,Bid,Last,TotalVolume,numberOfTransactions,nTweets,nNewsReuters,nNewsCryptocoin,searchInterest,nTweetsTopUser
2015-10-31,2015,10,44,324.35,312.62,312.14,312.4,115396.61,155292,NA,0,0,27,NA
2015-10-30,2015,10,44,324.31,323.98,323.73,323.84,170402.67,164938,NA,1,1,27,NA
2015-10-29,2015,10,44,309.61,315.68,315.24,315.59,145485.12,165622,NA,1,2,27,NA
2015-10-28,2015,10,44,301.53,303.31,303.11,303.26,124391.95,154774,NA,2,1,27,NA
2015-10-27,2015,10,43,292.98,298.06,297.83,298.13,110659.24,141609,NA,2,1,17,NA
2015-10-26,2015,10,43,285.18,287.21,286.98,286.95,82890.74,126041,NA,0,0,17,NA
2015-10-25,2015,10,43,289.88,287.22,286.78,287.02,118323.12,128209,NA,0,0,17,NA
2015-10-24,2015,10,43,281.5,281.41,281.13,281.42,53762.28,140827,NA,0,1,17,NA
2015-10-23,2015,10,43,277.91,278.11,277.84,277.87,75454.96,146222,NA,0,1,17,NA
2015-10-22,2015,10,43,273.32,275.55,275.31,275.35,92648.02,149891,NA,3,2,17,NA
2015-10-21,2015,10,43,270.14,269.81,269.65,269.68,64743.56,161031,NA,0,0,17,NA
2015-10-20,2015,10,42,268.85,270.22,270.07,270.11,76374.96,138080,NA,0,1,15,NA
2015-10-19,2015,10,42,264.8,265.34,264.97,265.12,60648.15,136583,NA,1,2,15,NA
2015-10-18,2015,10,42,268.58,264.39,264.13,264.26,61187.92,120858,NA,0,0,15,NA
2015-10-17,2015,10,42,269.46,270.87,270.63,270.78,118926.37,139308,NA,0,0,15,NA
2015-10-16,2015,10,42,261.03,262.71,262.46,262.76,98238.18,143885,NA,1,0,15,NA
2015-10-15,2015,10,42,256.09,256.54,256.19,256.46,64821.71,157228,NA,0,1,15,NA
2015-10-14,2015,10,42,252.93,255.18,254.93,255.11,72687.69,136259,NA,0,0,15,NA
2015-10-13,2015,10,41,248.96,250.62,250.43,250.59,80499.09,133757,NA,0,1,14,NA
2015-10-12,2015,10,41,248.15,247.38,247.18,247.22,48544.98,126927,NA,0,1,14,NA
2015-10-11,2015,10,41,248.76,249.74,249.53,249.82,35201.24,105878,NA,0,0,14,NA
2015-10-10,2015,10,41,246.81,247.43,247.12,247.35,41515.32,128618,NA,0,0,14,NA
2015-10-09,2015,10,41,245.76,246.61,246.34,246.4,42768.22,119490,NA,1,0,14,NA
2015-10-08,2015,10,41,245.46,245.23,244.91,245.03,50517.95,139590,NA,0,0,14,NA
2015-10-07,2015,10,41,246.87,245.16,245,245.09,64849.71,139516,NA,0,1,14,NA
2015-10-06,2015,10,40,244.46,246.97,246.72,246.92,88568.77,142346,NA,1,0,14,NA
2015-10-05,2015,10,40,239.99,241.51,241.42,241.43,66838.09,117528,NA,3,2,14,NA
2015-10-04,2015,10,40,240.98,239.99,239.61,239.89,35944.34,100858,NA,1,1,14,NA
2015-10-03,2015,10,40,239.92,241.4,241.21,241.37,48954.29,132880,NA,2,0,14,NA
2015-10-02,2015,10,40,239.14,238.83,238.67,238.64,54375.63,135941,NA,0,0,14,NA
2015-10-01,2015,10,40,238.51,239.18,238.87,238.93,60410.98,135885,NA,0,0,14,NA
2015-09-30,2015,9,40,238.41,238.12,237.82,238.04,55808.63,141351,NA,1,2,14,NA
2015-09-29,2015,9,39,239.73,238.6,238.37,238.57,69354.82,139440,NA,1,0,13,NA
2015-09-28,2015,9,39,237.64,240.22,240.06,240.16,67469.36,130885,NA,0,0,13,NA
2015-09-27,2015,9,39,235.25,234.34,233.83,234.18,38619.96,107256,NA,0,0,13,NA
2015-09-26,2015,9,39,236.03,236.54,236.26,236.48,40861.23,119594,NA,0,0,13,NA
2015-09-25,2015,9,39,236.36,235.84,235.65,235.82,64468.5,130740,NA,0,2,13,NA
2015-09-24,2015,9,39,233.63,234.93,234.84,234.91,72301.06,124822,NA,1,0,13,NA
2015-09-23,2015,9,39,232.03,231.61,231.27,231.51,50569.44,134964,NA,2,0,13,NA
2015-09-22,2015,9,38,230.16,230.93,230.8,230.86,83566.49,136822,NA,4,0,14,NA
2015-09-21,2015,9,38,229.38,228.91,228.64,228.65,57512.41,124667,NA,2,1,14,NA
2015-09-20,2015,9,38,233.09,231.8,231.64,231.68,40775.21,105933,NA,0,0,14,NA
2015-09-19,2015,9,38,233.97,233.3,233.21,233.31,39321.42,117999,NA,0,0,14,NA
2015-09-18,2015,9,38,234.65,234.92,234.6,234.89,57623.59,188330,NA,0,1,14,NA
2015-09-17,2015,9,38,231.82,234.41,234.31,234.37,61813.24,241346,NA,5,0,14,NA
2015-09-16,2015,9,38,230.64,229.81,229.58,229.67,60120.16,169059,NA,0,0,14,NA
2015-09-15,2015,9,37,231.89,230.96,230.8,230.79,60113.95,165993,NA,1,0,14,NA
2015-09-14,2015,9,37,230.79,232.56,232.45,232.47,66718.67,163531,NA,2,0,14,NA
2015-09-13,2015,9,37,234.46,230.28,230.17,230.29,54054.53,139320,NA,0,0,14,NA
2015-09-12,2015,9,37,240.7,237.43,237.32,237.63,52731.58,153538,NA,1,0,14,NA
2015-09-11,2015,9,37,241.55,242,241.8,242.03,47247.29,165288,NA,0,1,14,NA
2015-09-10,2015,9,37,239.98,240.39,240.16,240.43,63412.7,122783,NA,0,1,14,NA
2015-09-09,2015,9,37,242.45,239.8,239.66,239.8,69555.79,128619,NA,0,0,14,NA
2015-09-08,2015,9,36,243.76,244.66,244.53,244.63,77673.15,126751,NA,0,0,13,NA
2015-09-07,2015,9,36,241.06,241.63,241.5,241.53,56561.99,119041,NA,0,1,13,NA
2015-09-06,2015,9,36,240.44,241.81,241.65,241.68,73261.29,106101,NA,0,0,13,NA
2015-09-05,2015,9,36,233.57,236.6,236.41,236.73,56149.81,137427,NA,0,0,13,NA
2015-09-04,2015,9,36,231.24,232.13,232,232.22,64146.64,95408,NA,0,1,13,NA
2015-09-03,2015,9,36,NA,NA,NA,NA,NA,137446,NA,0,0,13,NA
2015-09-02,2015,9,36,229,230.91,230.81,230.87,60814.64,137743,NA,2,3,13,NA
2015-09-01,2015,9,35,230.32,226.98,226.87,227.02,63356.81,140970,NA,0,0,14,NA
2015-08-31,2015,8,35,229.95,231.71,231.56,231.74,56483.31,117985,NA,2,0,14,NA
2015-08-30,2015,8,35,230.31,228.48,228.32,228.41,50190.82,92338,NA,0,0,14,NA
2015-08-29,2015,8,35,231.82,230.06,229.83,230.26,46281.32,113722,NA,0,0,14,NA
2015-08-28,2015,8,35,228.39,234.06,233.75,233.91,93688.37,121692,NA,3,0,14,NA
2015-08-27,2015,8,35,227.05,227.87,227.74,227.85,60923.3,116334,NA,1,0,14,NA
2015-08-26,2015,8,35,225.87,226.77,226.62,226.81,98979.44,125549,NA,0,0,14,NA
2015-08-25,2015,8,34,214.3,222.25,221.98,222.1,209016.22,125060,NA,0,0,16,NA
2015-08-24,2015,8,34,221.77,210.37,210.18,210.56,193238.31,117026,NA,0,0,16,NA
2015-08-23,2015,8,34,230.29,228,227.84,227.89,56524.73,93783,NA,0,0,16,NA
2015-08-22,2015,8,34,231.7,231.01,230.74,230.96,75652.63,107795,NA,0,0,16,NA
2015-08-21,2015,8,34,235.11,233.6,233.47,233.62,61959.38,116311,NA,0,0,16,NA
2015-08-20,2015,8,34,232.79,236.85,236.69,236.78,97471.02,116834,NA,0,0,16,NA
2015-08-19,2015,8,34,233.92,224.57,224.16,224.46,259604.15,122864,NA,1,0,16,NA
2015-08-18,2015,8,33,256.83,253.21,253,253.23,86992.53,120131,NA,4,0,16,NA
2015-08-17,2015,8,33,258.9,258.82,258.75,258.88,52690.7,108249,NA,1,1,16,NA
2015-08-16,2015,8,33,260.44,259.55,259.22,259.43,73108.94,86583,NA,0,0,16,NA
2015-08-15,2015,8,33,267.24,264.41,264.09,264.38,34578.44,106119,NA,0,0,16,NA
2015-08-14,2015,8,33,266.2,268.2,268.12,268.31,52856.08,107950,NA,0,0,16,NA
2015-08-13,2015,8,33,266.37,265.91,265.68,265.83,58932.84,118336,NA,0,1,16,NA
2015-08-12,2015,8,33,269.27,270.07,269.81,270.02,62868.71,115754,NA,0,0,16,NA
2015-08-11,2015,8,32,267.19,270.35,270.03,270.35,50908.15,116923,NA,0,0,14,NA
2015-08-10,2015,8,32,265.75,265.6,265.4,265.58,48723.03,110686,NA,0,0,14,NA
2015-08-09,2015,8,32,264.05,265.93,265.5,265.78,67562.76,88425,NA,0,0,14,NA
2015-08-08,2015,8,32,276.02,266.73,266.54,266.73,69720,104420,NA,0,0,14,NA
2015-08-07,2015,8,32,280.43,280.53,280.32,280.57,47890.84,124658,NA,1,1,14,NA
2015-08-06,2015,8,32,281.92,280.48,280.19,280.44,41529.91,132494,NA,0,0,14,NA
2015-08-05,2015,8,32,284.89,284.34,284.17,284.28,40800.93,130246,NA,1,0,14,NA
2015-08-04,2015,8,31,285.37,286.78,286.63,286.84,46789.49,132719,NA,0,1,15,NA
2015-08-03,2015,8,31,283.85,284.54,284.31,284.6,45539.11,118560,NA,0,1,15,NA
2015-08-02,2015,8,31,281.47,283.6,282.95,283.05,36387.87,98976,NA,1,0,15,NA
2015-08-01,2015,8,31,283.04,281.83,281.07,281.27,43721.2,163175,NA,0,0,15,NA
2015-07-31,2015,7,31,286.77,285.86,285.54,285.67,51981.22,133640,NA,1,0,15,NA
2015-07-30,2015,7,31,289.68,288.44,288.06,288.34,45777.87,133697,NA,0,0,15,NA
2015-07-29,2015,7,31,292.8,291.81,291.75,291.8,52825.48,136195,NA,0,0,15,NA
2015-07-28,2015,7,30,295.69,295.9,295.44,295.48,56658.53,117412,NA,1,0,16,NA
2015-07-27,2015,7,30,292.13,296.6,296.28,296.44,69358.52,111331,NA,2,1,16,NA
2015-07-26,2015,7,30,291.48,293.82,293.28,293.41,32283.37,89650,NA,0,0,16,NA
2015-07-25,2015,7,30,289.27,288.84,288.68,288.87,44978.61,106038,NA,0,0,16,NA
2015-07-24,2015,7,30,282.91,289.17,288.81,289.04,83464.01,109852,NA,2,0,16,NA
2015-07-23,2015,7,30,278.45,277.87,277.59,277.7,38821.29,111582,NA,0,1,16,NA
2015-07-22,2015,7,30,277.56,277.08,276.88,277,50988.03,147520,NA,2,0,16,NA
2015-07-21,2015,7,29,280.07,279.65,279.5,279.62,49526.47,123367,NA,4,0,15,NA
2015-07-20,2015,7,29,276.9,278.43,278.12,278.24,53638.66,112440,NA,0,0,15,NA
2015-07-19,2015,7,29,275.33,275.09,274.71,274.86,31752.04,134643,NA,0,0,15,NA
2015-07-18,2015,7,29,278.25,274.82,274.45,274.59,68091.11,120617,NA,0,0,15,NA
2015-07-17,2015,7,29,277.83,278.88,278.59,279.31,74636.06,118048,NA,0,0,15,NA
2015-07-16,2015,7,29,283.87,280.49,280.23,280.27,133319.5,113812,NA,1,0,15,NA
2015-07-15,2015,7,29,291.62,291.67,291.11,291.73,55545.27,122340,NA,1,0,15,NA
2015-07-14,2015,7,28,291.48,290.35,290.02,290.24,66154.49,119707,NA,0,1,16,NA
2015-07-13,2015,7,28,295.66,292.84,292.54,292.88,153309.15,176542,NA,0,0,16,NA
2015-07-12,2015,7,28,303.43,307.98,307.8,307.93,121416.85,204729,NA,0,0,16,NA
2015-07-11,2015,7,28,290.93,293.99,293.75,293.89,95898.62,171652,NA,0,0,16,NA
2015-07-10,2015,7,28,280.06,286.15,285.69,286.05,211063.76,214487,NA,0,0,16,NA
2015-07-09,2015,7,28,270.72,271.65,271.35,271.61,77644.38,187202,NA,0,0,16,NA
2015-07-08,2015,7,28,269.56,268,267.64,267.85,86504.04,200420,NA,0,1,16,NA
2015-07-07,2015,7,27,268.94,267.24,266.89,267.22,74161.98,201921,NA,0,0,17,NA
2015-07-06,2015,7,27,272.09,274.76,274.43,274.63,127494.26,151741,NA,0,2,17,NA
2015-07-05,2015,7,27,264.07,271.03,270.82,270.82,118301.04,101714,NA,0,0,17,NA
2015-07-04,2015,7,27,258.83,263.23,263.08,263.07,41655.63,114310,NA,0,0,17,NA
2015-07-03,2015,7,27,256.84,257.57,257.3,257.44,49662.09,138811,NA,2,0,17,NA
2015-07-02,2015,7,27,258.66,256.98,256.84,256.99,55719.36,135567,NA,0,0,17,NA
2015-07-01,2015,7,27,261.14,260.63,260.38,260.67,76161.03,150917,NA,3,0,17,NA
2015-06-30,2015,6,26,262.7,264.33,264.19,264.28,124557.87,149003,NA,2,0,17,NA
2015-06-29,2015,6,26,253.47,255.98,255.84,255.98,93823.64,117119,NA,1,1,17,NA
2015-06-28,2015,6,26,251,250.84,250.66,250.75,42153.05,97690,NA,0,0,17,NA
2015-06-27,2015,6,26,247.45,252.22,251.92,252.34,57101.06,108876,NA,0,0,17,NA
2015-06-26,2015,6,26,244.23,244.51,244.21,244.4,37765.41,115640,NA,0,0,17,NA
2015-06-25,2015,6,26,244.03,243.62,243.5,243.59,44924.07,113329,NA,0,1,17,NA
2015-06-24,2015,6,26,245.21,242.83,242.66,242.73,53144,114471,NA,1,0,17,NA
2015-06-23,2015,6,25,247.1,246.45,246.33,246.42,41301.22,128795,NA,1,0,13,NA
2015-06-22,2015,6,25,246.5,248.72,248.64,248.71,52090.71,111788,NA,0,0,13,NA
2015-06-21,2015,6,25,245.85,245.73,245.63,245.7,26873.47,91203,NA,0,0,13,NA
2015-06-20,2015,6,25,244.29,245.48,245.42,245.5,68398.45,114779,NA,0,0,13,NA
2015-06-19,2015,6,25,249.36,246.88,246.7,246.89,58965.44,125430,NA,0,0,13,NA
2015-06-18,2015,6,25,249.27,249.88,249.62,249.87,86083.1,122001,NA,0,1,13,NA
2015-06-17,2015,6,25,251.65,248.72,248.65,248.77,126711.65,133747,NA,1,0,13,NA
2015-06-16,2015,6,24,241.71,248.16,248.09,248.18,120641.35,124094,NA,2,1,16,NA
2015-06-15,2015,6,24,236.05,237.5,237.41,237.5,62391.49,122279,NA,0,2,16,NA
2015-06-14,2015,6,24,234.72,234.24,234.18,234.28,35393.45,100512,NA,0,0,16,NA
2015-06-13,2015,6,24,231.87,233.64,233.49,233.67,39818.62,112813,NA,0,0,16,NA
2015-06-12,2015,6,24,231.97,231.56,231.39,231.48,42166.98,125022,NA,0,0,16,NA
2015-06-11,2015,6,24,231.28,230.85,230.73,230.89,43195.67,125147,NA,1,1,16,NA
2015-06-10,2015,6,24,231.35,230.56,230.47,230.54,43122.78,133064,NA,0,1,16,NA
2015-06-09,2015,6,23,230.71,231.13,230.99,231.12,60407.81,115633,NA,2,1,12,NA
2015-06-08,2015,6,23,226.32,229.31,229.2,229.23,77146.39,94037,NA,0,2,12,NA
2015-06-07,2015,6,23,226.22,224.33,224.19,224.23,42537.08,88440,NA,0,0,12,NA
2015-06-06,2015,6,23,226.85,226.66,226.5,226.69,34409.03,102005,NA,0,0,12,NA
2015-06-05,2015,6,23,225.94,226.74,226.49,226.6,61071.33,109700,NA,1,0,12,NA
2015-06-04,2015,6,23,226.8,225.86,225.72,225.88,49889.57,123893,NA,0,0,12,NA
2015-06-03,2015,6,23,226.84,227.12,227.04,227.12,57299.11,125399,NA,4,0,12,NA
2015-06-02,2015,6,22,224.57,226.21,226.05,226.09,72109.31,133489,NA,0,0,14,NA
2015-06-01,2015,6,22,228.23,221.71,221.53,221.67,95200.63,116959,NA,1,1,14,NA
2015-05-31,2015,5,22,233.73,231.54,231.39,231.53,34017.9,96037,NA,0,0,14,NA
2015-05-30,2015,5,22,235.96,233.38,233.25,233.34,44889.39,132907,NA,0,0,14,NA
2015-05-29,2015,5,22,238.24,238.21,238.03,238.25,39903.64,123148,NA,2,1,14,NA
2015-05-28,2015,5,22,238.49,238.6,238.52,238.69,37396.4,109786,NA,0,0,14,NA
2015-05-27,2015,5,22,239.07,237.68,237.54,237.62,53310.39,108558,NA,0,1,14,NA
2015-05-26,2015,5,21,238.16,238.49,238.4,238.51,44647.2,106971,NA,1,0,14,NA
2015-05-25,2015,5,21,239.76,237.87,237.71,237.82,36722.19,105519,NA,0,1,14,NA
2015-05-24,2015,5,21,240.86,242.03,241.84,241.93,32960.13,87996,NA,0,0,14,NA
2015-05-23,2015,5,21,240.84,240.45,240.23,240.32,36064.67,92674,NA,0,0,14,NA
2015-05-22,2015,5,21,237.8,240.75,240.64,240.71,79796.87,100591,NA,0,0,14,NA
2015-05-21,2015,5,21,236.2,236.43,236.23,236.42,45267.16,99962,NA,4,0,14,NA
2015-05-20,2015,5,21,234.73,234.81,234.7,234.78,48804.16,107683,NA,0,0,14,NA
2015-05-19,2015,5,20,234.29,233.88,233.81,233.93,43701.47,106503,NA,0,0,14,NA
2015-05-18,2015,5,20,237.19,233.81,233.71,233.8,50755.28,97915,NA,1,0,14,NA
2015-05-17,2015,5,20,238.33,237.38,237.23,237.36,28172.41,85578,NA,0,1,14,NA
2015-05-16,2015,5,20,238.88,238.08,238.01,238.1,34072.94,93025,NA,0,0,14,NA
2015-05-15,2015,5,20,242.02,237.07,236.84,236.99,86021.6,107882,NA,2,0,14,NA
2015-05-14,2015,5,20,242.02,237.07,236.84,236.99,86021.6,101228,NA,0,0,14,NA
2015-05-13,2015,5,20,244.24,237.05,236.94,237.08,62728,108615,NA,0,1,14,NA
2015-05-12,2015,5,19,242.67,242.94,242.81,242.99,57316.34,114424,NA,0,0,14,NA
2015-05-11,2015,5,19,242.15,243.42,243.33,243.45,63103.96,102966,NA,1,0,14,NA
2015-05-10,2015,5,19,242.54,241.43,241.16,241.4,45902.18,90054,NA,2,0,14,NA
2015-05-09,2015,5,19,243.64,243.01,242.88,242.95,63207.23,98717,NA,0,0,14,NA
2015-05-08,2015,5,19,240.19,245.33,245.14,245.18,90559.59,108365,NA,0,0,14,NA
2015-05-07,2015,5,19,232.19,238.56,238.38,238.5,127117.86,113420,NA,3,0,14,NA
2015-05-06,2015,5,19,236.19,231.74,231.53,231.81,70781.44,113496,NA,0,1,14,NA
2015-05-05,2015,5,18,236.72,236.49,236.41,236.43,77971.44,114171,NA,0,0,13,NA
2015-05-04,2015,5,18,240.97,239.9,239.72,239.82,67775.85,94120,NA,0,0,13,NA
2015-05-03,2015,5,18,240.23,240.94,240.84,240.95,55081.17,86037,NA,0,0,13,NA
2015-05-02,2015,5,18,235.78,237.01,236.89,236.94,42303.4,96416,NA,0,0,13,NA
2015-05-01,2015,5,18,236.29,235.84,235.59,235.7,59886,105236,NA,2,0,13,NA
2015-04-30,2015,4,18,231.66,237.15,236.84,237.07,114641.84,114070,NA,3,0,13,NA
2015-04-29,2015,4,18,226.44,227.27,227.21,227.25,60261.17,116989,NA,2,0,13,NA
2015-04-28,2015,4,17,227.12,226.35,226.02,226.27,80404.02,112434,NA,3,0,13,NA
2015-04-27,2015,4,17,220.74,233.87,233.51,233.8,119045.21,109382,NA,0,1,13,NA
2015-04-26,2015,4,17,220.36,219.56,219.48,219.54,102789.57,93761,NA,0,0,13,NA
2015-04-25,2015,4,17,230.45,228.06,227.9,228.07,44869.71,100790,NA,0,0,13,NA
2015-04-24,2015,4,17,233.31,231.68,231.49,231.59,69636.92,110568,NA,0,2,13,NA
2015-04-23,2015,4,17,235.63,236.01,235.9,236.42,43473.41,107241,NA,3,0,13,NA
2015-04-22,2015,4,17,236.1,234.35,234.15,234.37,78077.46,113657,NA,2,1,13,NA
2015-04-21,2015,4,16,226.84,233.67,233.48,233.68,84772.75,114061,NA,0,1,14,NA
2015-04-20,2015,4,16,224.5,224.71,224.55,224.68,59206.22,115128,NA,0,0,14,NA
2015-04-19,2015,4,16,225.3,223.16,223,223.09,49976.22,86313,NA,1,0,14,NA
2015-04-18,2015,4,16,223.76,224.58,224.39,224.59,43734.51,100484,NA,0,0,14,NA
2015-04-17,2015,4,16,225.76,223.51,223.37,223.47,73056.25,102089,NA,0,0,14,NA
2015-04-16,2015,4,16,227.68,229.96,229.78,229.9,88046.45,104063,NA,4,0,14,NA
2015-04-15,2015,4,16,221.76,222.16,222.02,222.17,75867.73,105461,NA,2,0,14,NA
2015-04-14,2015,4,15,221.75,217.64,217.36,217.48,130783.66,113372,NA,0,0,13,NA
2015-04-13,2015,4,15,234.44,223.38,223.14,223.14,99817.36,105282,NA,0,0,13,NA
2015-04-12,2015,4,15,237.5,236.8,236.72,236.78,37576.81,88884,NA,0,0,13,NA
2015-04-11,2015,4,15,236.73,236.66,236.47,236.57,52778.71,103454,NA,0,0,13,NA
2015-04-10,2015,4,15,239.65,235.26,235.11,235.22,96573.03,114091,NA,0,0,13,NA
2015-04-09,2015,4,15,244.73,243.91,243.53,243.7,68321.76,117822,NA,0,0,13,NA
2015-04-08,2015,4,15,251.09,246.61,246.44,246.46,97857.57,108047,NA,2,0,13,NA
2015-04-07,2015,4,14,255.37,255.55,255.27,255.46,51998.08,111786,NA,1,0,14,NA
2015-04-06,2015,4,14,258.69,256.82,256.49,256.68,69260.58,100949,NA,3,1,14,NA
2015-04-05,2015,4,14,256.46,258.26,258.09,258.23,51419.69,94048,NA,0,0,14,NA
2015-04-04,2015,4,14,254.62,255.11,255,255.03,35428.23,94152,NA,0,0,14,NA
2015-04-03,2015,4,14,254.32,254.92,254.72,254.92,70912.78,103760,NA,0,0,14,NA
2015-04-02,2015,4,14,248.77,252.57,252.34,252.62,85606.03,115686,NA,0,0,14,NA
2015-04-01,2015,4,14,244.38,247.14,246.93,247.04,69468.28,126590,NA,0,0,14,NA
2015-03-31,2015,3,13,246.72,246.86,246.46,246.56,64204.55,105294,NA,0,0,14,NA
2015-03-30,2015,3,13,245.19,247.65,247.3,247.44,77229.5,102105,NA,2,0,14,NA
2015-03-29,2015,3,13,246.67,243.34,242.89,243.12,68286.56,87456,NA,0,0,14,NA
2015-03-28,2015,3,13,252.28,253.76,253.51,253.56,49306.23,90053,NA,0,0,14,NA
2015-03-27,2015,3,13,248.48,248.99,248.91,248.95,53326.28,106302,NA,0,0,14,NA
2015-03-26,2015,3,13,249.69,249.01,248.84,248.98,76767.29,98391,NA,0,0,14,NA
2015-03-25,2015,3,13,245.46,246.83,246.5,246.77,119638.14,93930,NA,0,1,14,NA
2015-03-24,2015,3,12,257.98,248.97,248.85,248.92,138226.97,96397,NA,1,0,14,NA
2015-03-23,2015,3,12,267.98,268.15,267.98,268.09,68261.36,106330,NA,1,0,14,NA
2015-03-22,2015,3,12,262.57,268.88,268.55,268.84,47951.33,84331,NA,0,0,14,NA
2015-03-21,2015,3,12,260.93,260.74,260.58,260.61,46225.36,100458,NA,0,0,14,NA
2015-03-20,2015,3,12,261.7,262.88,262.48,262.74,50039.41,103109,NA,0,0,14,NA
2015-03-19,2015,3,12,257.63,261.77,261.65,261.76,176683.72,102414,NA,0,0,14,NA
2015-03-18,2015,3,12,275.74,255.59,255.36,255.5,186557.71,102985,NA,5,1,14,NA
2015-03-17,2015,3,11,290.68,285.71,285.49,285.67,59674.36,104238,NA,0,0,15,NA
2015-03-16,2015,3,11,291.43,291.76,291.61,291.73,59509.65,97794,NA,1,0,15,NA
2015-03-15,2015,3,11,284.95,286.87,286.67,286.77,35168.8,84477,NA,0,0,15,NA
2015-03-14,2015,3,11,284.19,283.36,282.97,283.26,74356.26,88828,NA,0,0,15,NA
2015-03-13,2015,3,11,291.96,289.08,288.85,289,88666.62,96745,NA,1,0,15,NA
2015-03-12,2015,3,11,295.25,295.58,295.3,295.38,66300.1,97654,NA,1,0,15,NA
2015-03-11,2015,3,11,294.09,296.71,296.27,296.54,70646.05,102856,NA,2,0,15,NA
2015-03-10,2015,3,10,294.2,294.14,293.99,294.05,161298.95,112347,NA,10,1,16,NA
2015-03-09,2015,3,10,281.89,289.42,288.91,289.09,139722.21,96449,NA,0,0,16,NA
2015-03-08,2015,3,10,276.11,275.56,275.15,275.27,47281.44,86526,NA,0,0,16,NA
2015-03-07,2015,3,10,274.2,276.61,276.37,276.52,52597.14,94270,NA,0,0,16,NA
2015-03-06,2015,3,10,273.9,273.79,273.57,273.6,90835.39,96367,NA,0,1,16,NA
2015-03-05,2015,3,10,271.51,276.29,276.04,276.4,127169.72,96611,NA,1,0,16,NA
2015-03-04,2015,3,10,279.95,272.56,272.25,272.57,127193.97,104846,NA,1,0,16,NA
2015-03-03,2015,3,9,275.71,281.43,281.14,281.17,155102.28,109142,NA,0,0,16,NA
2015-03-02,2015,3,9,262.51,273.43,273.09,273.22,120210.35,102935,NA,3,0,16,NA
2015-03-01,2015,3,9,252.75,260.09,259.71,259.8,78704.16,86274,NA,0,0,16,NA
2015-02-28,2015,2,9,253.69,255.43,254.97,255.16,46830.74,90259,NA,0,0,16,NA
2015-02-27,2015,2,9,250.27,256.28,255.89,256.04,147991.29,103395,NA,0,0,16,NA
2015-02-26,2015,2,9,237.67,237.89,237.46,237.55,46714.62,101348,NA,0,0,16,NA
2015-02-25,2015,2,9,238.83,238.52,238.17,238.33,38979.25,104785,NA,1,0,16,NA
2015-02-24,2015,2,8,239.65,240.19,239.78,240.09,47043.86,104463,NA,0,0,15,NA
2015-02-23,2015,2,8,236.63,239.77,239.56,239.72,56158.45,96936,NA,0,2,15,NA
2015-02-22,2015,2,8,242.91,236.36,235.93,236.25,68906.43,86028,NA,0,0,15,NA
2015-02-21,2015,2,8,245.54,245.68,245.42,245.52,44001.45,92541,NA,0,0,15,NA
2015-02-20,2015,2,8,243.61,244.68,244.51,244.65,84337.26,96709,NA,0,0,15,NA
2015-02-19,2015,2,8,238.6,241.76,241.36,241.72,60345.53,96005,NA,1,0,15,NA
2015-02-18,2015,2,8,240.54,235.58,234.77,235.3,90158.58,104555,NA,1,0,15,NA
2015-02-17,2015,2,7,238.78,242.94,242.62,242.95,98406.95,98899,NA,0,0,17,NA
2015-02-16,2015,2,7,234.47,236.66,236.17,236.49,103551.64,103339,NA,0,0,17,NA
2015-02-15,2015,2,7,251.15,233.63,233.36,233.52,220810.71,85355,NA,0,0,17,NA
2015-02-14,2015,2,7,245.52,258.89,258.56,258.7,163781.23,107004,NA,0,0,17,NA
2015-02-13,2015,2,7,231.76,236.05,235.66,235.81,157049.28,107390,NA,1,0,17,NA
2015-02-12,2015,2,7,220.79,223.22,222.78,223,54069.23,93868,NA,0,0,17,NA
2015-02-11,2015,2,7,221.76,220.12,219.52,219.72,61727.11,98701,NA,1,0,17,NA
2015-02-10,2015,2,6,219.15,220.94,220.41,220.75,80332.87,103551,NA,0,0,16,NA
2015-02-09,2015,2,6,221.47,220.56,220.06,220.28,106508.11,95860,NA,1,1,16,NA
2015-02-08,2015,2,6,225.7,224.14,223.79,224.02,62701.12,82716,NA,0,0,16,NA
2015-02-07,2015,2,6,226.48,228.58,228.42,228.62,84554.96,86207,NA,0,0,16,NA
2015-02-06,2015,2,6,220.37,223.88,223.55,223.62,86872.09,83440,NA,0,0,16,NA
2015-02-05,2015,2,6,223.1,218.23,217.78,218.01,82264.98,90028,NA,1,1,16,NA
2015-02-04,2015,2,6,235.35,227.33,226.86,227.24,129814.32,89353,NA,2,0,16,NA
2015-02-03,2015,2,5,NA,NA,NA,NA,NA,93499,NA,0,0,15,NA
2015-02-02,2015,2,5,226.53,239.5,238.98,239.25,89210.71,83230,NA,0,0,15,NA
2015-02-01,2015,2,5,218.48,226.85,226.49,226.82,126069.21,79193,NA,0,0,15,NA
2015-01-31,2015,1,5,228.65,222.76,222.52,222.62,81293.71,83762,NA,0,0,15,NA
2015-01-30,2015,1,5,232.67,229.35,228.86,229.38,102020.39,86360,NA,0,0,15,NA
2015-01-29,2015,1,5,232.22,231.61,231.29,231.27,124452.33,88519,NA,0,0,15,NA
2015-01-28,2015,1,5,254.06,235.73,235.52,235.68,166579.16,89287,NA,0,0,15,NA
2015-01-27,2015,1,4,261.48,263.27,262.85,263.02,150802.02,99035,NA,1,0,17,NA
2015-01-26,2015,1,4,280.63,271.8,271.22,272,358906.83,105423,NA,2,0,17,NA
